Sipariş ID,Müşteri ID,Sipariş Tarihi,Kategori,Ürün,Birim Fiyat,Adet,İndirim Oranı,Toplam Tutar,Bölge,Ödeme Yöntemi,İade Durumu,İade Nedeni,Müşteri Puanı
ORD-13933,CUST-1496,2025-04-29,Giyim,Spor Ayakkabı,775.44,3,0.12,2047.16,Akdeniz,Kapıda Ödeme,False,,2
ORD-13934,CUST-2164,2025-11-14,Elektronik,Laptop,14024.3,2,0.0,28048.6,İç Anadolu,Kredi Kartı,False,,5
ORD-13935,CUST-4044,2025-07-06,Giyim,Gömlek,1389.24,3,0.09,3792.63,Marmara,Kredi Kartı,False,,3
ORD-13936,CUST-1837,2025-07-08,Ev & Yaşam,Kahve Makinesi,10835.81,4,0.13,37708.62,Marmara,Havale/EFT,False,,2
ORD-13937,CUST-3420,2025-08-10,Ev & Yaşam,Robot Süpürge,5043.37,4,0.0,20173.48,Akdeniz,Kapıda Ödeme,False,,5
ORD-13938,CUST-1084,2025-10-22,Giyim,Pantolon,396.49,2,0.0,792.98,Marmara,Kredi Kartı,False,,2
ORD-13939,CUST-1387,2026-01-26,Elektronik,Mouse,10613.09,2,0.13,18466.78,Marmara,Kredi Kartı,False,,1
ORD-13940,CUST-2997,2025-03-24,Ev & Yaşam,Mutfak Robotu,715.41,1,0.24,543.71,Akdeniz,Banka Kartı,False,,4
ORD-13941,CUST-3739,2025-06-14,Giyim,Mont,868.86,3,0.22,2033.13,Karadeniz,Kredi Kartı,False,,4
ORD-13942,CUST-1626,2025-02-24,Spor,Bisiklet,5300.23,3,0.01,15741.68,Ege,Kapıda Ödeme,False,,2
ORD-13943,CUST-2806,2025-12-29,Spor,Spor Çantası,6669.24,2,0.16,11204.32,İç Anadolu,Banka Kartı,False,,2
ORD-13944,CUST-2592,2025-12-09,Elektronik,Klavye,14796.97,2,0.0,29593.94,İç Anadolu,Kredi Kartı,False,,5
ORD-13945,CUST-4745,2025-08-27,Spor,Kamp Çadırı,8913.92,2,0.0,17827.84,Marmara,Kredi Kartı,False,,1
ORD-13946,CUST-2717,2025-08-22,Elektronik,Mouse,24329.45,2,0.0,48658.9,Doğu Anadolu,Kredi Kartı,False,,4
ORD-13947,CUST-4922,2025-04-14,Ev & Yaşam,Lamba,5172.94,2,0.0,10345.88,Marmara,Kapıda Ödeme,False,,2
ORD-13948,CUST-1291,2026-01-29,Giyim,Gömlek,1652.84,3,0.22,3867.65,İç Anadolu,Kredi Kartı,False,,4
ORD-13949,CUST-2554,2025-08-26,Elektronik,Kulaklık,4946.1,1,0.2,3956.88,Marmara,Kredi Kartı,False,,5
ORD-13950,CUST-4158,2025-12-08,Ev & Yaşam,Mutfak Robotu,12378.76,4,0.0,49515.04,Marmara,Kredi Kartı,False,,3
ORD-13951,CUST-1931,2025-11-12,Elektronik,Tablet,8134.6,1,0.0,8134.6,Marmara,Kredi Kartı,False,,5
ORD-13952,CUST-1852,2025-05-21,Spor,Kamp Çadırı,5797.9,2,0.23,8928.77,Ege,Banka Kartı,False,,2
ORD-13953,CUST-1733,2025-09-13,Spor,Koşu Bandı,2024.9,1,0.09,1842.66,İç Anadolu,Banka Kartı,False,,4
ORD-13954,CUST-1548,2026-01-25,Elektronik,Akıllı Saat,13344.28,1,0.08,12276.74,İç Anadolu,Kredi Kartı,False,,1
ORD-13955,CUST-3431,2026-02-19,Spor,Kamp Çadırı,2774.64,5,0.19,11237.29,İç Anadolu,Kredi Kartı,False,,2
ORD-13956,CUST-3264,2025-07-15,Elektronik,Kulaklık,30793.18,2,0.02,60354.63,Marmara,Havale/EFT,False,,4
ORD-13957,CUST-3162,2025-08-11,Elektronik,Akıllı Saat,2822.29,1,0.04,2709.4,Marmara,Kapıda Ödeme,False,,2
ORD-13958,CUST-1367,2026-01-23,Spor,Spor Çantası,1392.74,1,0.0,1392.74,İç Anadolu,Kredi Kartı,False,,3
ORD-13959,CUST-2696,2025-09-30,Elektronik,Tablet,32337.79,2,0.2,51740.46,Güneydoğu Anadolu,Banka Kartı,True,Vazgeçtim,1
ORD-13960,CUST-2114,2025-02-23,Elektronik,Laptop,39496.05,2,0.09,71882.81,Marmara,Kredi Kartı,False,,4
ORD-13961,CUST-2485,2025-10-15,Giyim,Ceket,1217.1,4,0.0,4868.4,Marmara,Banka Kartı,False,,4
ORD-13962,CUST-3128,2025-08-08,Elektronik,Kulaklık,10031.46,1,0.07,9329.26,Karadeniz,Banka Kartı,False,,3
ORD-13963,CUST-3879,2025-10-29,Elektronik,Tablet,33595.36,2,0.08,61815.46,Karadeniz,Havale/EFT,False,,1
ORD-13964,CUST-2318,2025-06-07,Ev & Yaşam,Robot Süpürge,8284.63,1,0.18,6793.4,Marmara,Havale/EFT,False,,5
ORD-13965,CUST-1829,2025-03-26,Spor,Dambıl,3581.01,1,0.0,3581.01,Karadeniz,Kredi Kartı,False,,4
ORD-13966,CUST-3473,2025-03-22,Giyim,Spor Ayakkabı,1709.99,4,0.0,6839.96,İç Anadolu,Kredi Kartı,False,,5
ORD-13967,CUST-3620,2026-02-06,Spor,Spor Çantası,6126.94,2,0.0,12253.88,İç Anadolu,Kredi Kartı,False,,5
ORD-13968,CUST-4809,2026-01-07,Spor,Kamp Çadırı,582.04,4,0.0,2328.16,Ege,Kredi Kartı,False,,5
ORD-13969,CUST-4534,2025-11-11,Giyim,Tişört,1074.92,4,0.0,4299.68,Marmara,Kredi Kartı,False,,5
ORD-13970,CUST-3082,2025-11-08,Giyim,Gömlek,1577.6,4,0.0,6310.4,Ege,Kredi Kartı,False,,4
ORD-13971,CUST-1724,2025-10-09,Ev & Yaşam,Sandalye,3054.72,2,0.0,6109.44,Akdeniz,Kredi Kartı,False,,1
ORD-13972,CUST-4683,2025-08-08,Ev & Yaşam,Masa,12271.29,5,0.0,61356.45,Karadeniz,Kredi Kartı,False,,2
ORD-13973,CUST-2575,2025-10-12,Giyim,Pantolon,224.71,3,0.0,674.13,Akdeniz,Kredi Kartı,True,Beden Uymadı,3
ORD-13974,CUST-1652,2025-11-23,Giyim,Gömlek,1529.44,4,0.0,6117.76,İç Anadolu,Havale/EFT,False,,1
ORD-13975,CUST-3624,2025-06-25,Spor,Dambıl,4259.39,3,0.0,12778.17,Marmara,Banka Kartı,False,,2
ORD-13976,CUST-3706,2025-04-18,Ev & Yaşam,Sandalye,6302.2,2,0.0,12604.4,Ege,Banka Kartı,False,,5
ORD-13977,CUST-1256,2025-08-28,Elektronik,Akıllı Telefon,28511.93,2,0.2,45619.09,Marmara,Kapıda Ödeme,False,,3
ORD-13978,CUST-2770,2025-07-29,Ev & Yaşam,Sandalye,4147.28,3,0.14,10699.98,Marmara,Banka Kartı,False,,3
ORD-13979,CUST-4718,2025-05-13,Spor,Bisiklet,5689.87,1,0.18,4665.69,Güneydoğu Anadolu,Banka Kartı,False,,4
ORD-13980,CUST-4234,2025-11-23,Elektronik,Laptop,25133.42,2,0.01,49764.17,Ege,Kapıda Ödeme,True,Vazgeçtim,2
ORD-13981,CUST-4523,2025-04-05,Spor,Kamp Çadırı,4323.75,4,0.0,17295.0,Ege,Kredi Kartı,False,,5
ORD-13982,CUST-2139,2025-05-17,Elektronik,Tablet,35598.76,2,0.0,71197.52,Güneydoğu Anadolu,Kredi Kartı,False,,3
ORD-13983,CUST-3270,2025-05-12,Ev & Yaşam,Lamba,471.24,5,0.12,2073.46,İç Anadolu,Kapıda Ödeme,False,,4
ORD-13984,CUST-1723,2025-07-18,Elektronik,Laptop,9603.67,1,0.0,9603.67,Marmara,Banka Kartı,False,,1
ORD-13985,CUST-2832,2025-08-19,Spor,Yoga Matı,7754.44,3,0.16,19541.19,Ege,Kredi Kartı,False,,5
ORD-13986,CUST-2107,2025-12-21,Ev & Yaşam,Mutfak Robotu,7739.01,2,0.0,15478.02,Marmara,Kredi Kartı,True,Beden Uymadı,1
ORD-13987,CUST-4526,2025-09-17,Giyim,Kazak,598.48,5,0.25,2244.3,Ege,Banka Kartı,False,,4
ORD-13988,CUST-1224,2025-11-22,Ev & Yaşam,Sandalye,4797.38,2,0.0,9594.76,Marmara,Banka Kartı,False,,3
ORD-13989,CUST-2081,2025-06-04,Ev & Yaşam,Halı,8211.66,2,0.0,16423.32,Ege,Kredi Kartı,False,,3
ORD-13990,CUST-2954,2025-09-18,Ev & Yaşam,Mutfak Robotu,1764.91,3,0.03,5135.89,İç Anadolu,Banka Kartı,False,,3
ORD-13991,CUST-4301,2025-06-30,Giyim,Kazak,994.05,1,0.0,994.05,Marmara,Kredi Kartı,False,,3
ORD-13992,CUST-4675,2025-05-19,Ev & Yaşam,Robot Süpürge,10316.99,2,0.0,20633.98,Marmara,Banka Kartı,False,,2
ORD-13993,CUST-3330,2025-08-20,Spor,Bisiklet,8869.9,3,0.04,25545.31,Marmara,Kredi Kartı,False,,1
ORD-13994,CUST-1050,2025-09-26,Ev & Yaşam,Mutfak Robotu,10454.52,3,0.01,31049.92,Doğu Anadolu,Banka Kartı,False,,3
ORD-13995,CUST-1170,2025-10-24,Giyim,Spor Ayakkabı,455.65,3,0.0,1366.95,Akdeniz,Kredi Kartı,False,,4
ORD-13996,CUST-1095,2025-09-30,Giyim,Ayakkabı,1750.97,4,0.1,6303.49,Ege,Kredi Kartı,False,,2
ORD-13997,CUST-2712,2025-05-07,Giyim,Pantolon,1946.72,4,0.0,7786.88,Marmara,Kredi Kartı,False,,2
ORD-13998,CUST-3604,2025-10-11,Elektronik,Monitör,33504.02,1,0.22,26133.14,Doğu Anadolu,Kredi Kartı,False,,4
ORD-13999,CUST-4486,2026-02-15,Spor,Yoga Matı,7387.49,1,0.0,7387.49,Ege,Kredi Kartı,False,,1
ORD-14000,CUST-3150,2025-03-10,Ev & Yaşam,Robot Süpürge,7736.4,5,0.14,33266.52,Güneydoğu Anadolu,Banka Kartı,False,,2
ORD-14001,CUST-3699,2026-01-02,Spor,Koşu Bandı,4583.72,3,0.19,11138.44,Ege,Banka Kartı,False,,3
ORD-14002,CUST-2360,2025-04-22,Giyim,Ayakkabı,1860.85,2,0.04,3572.83,Ege,Havale/EFT,False,,3
ORD-14003,CUST-4160,2025-09-19,Ev & Yaşam,Lamba,4251.77,2,0.0,8503.54,İç Anadolu,Kredi Kartı,False,,1
ORD-14004,CUST-2833,2025-04-02,Spor,Dambıl,9166.7,4,0.0,36666.8,Akdeniz,Kredi Kartı,False,,3
ORD-14005,CUST-1304,2025-03-13,Spor,Kamp Çadırı,8504.22,2,0.0,17008.44,Marmara,Kredi Kartı,False,,5
ORD-14006,CUST-3114,2025-09-04,Elektronik,Klavye,27913.65,2,0.0,55827.3,Akdeniz,Banka Kartı,False,,1
ORD-14007,CUST-2005,2025-09-26,Giyim,Tişört,784.56,5,0.0,3922.8,Güneydoğu Anadolu,Banka Kartı,False,,3
ORD-14008,CUST-3566,2025-03-12,Spor,Bisiklet,3070.82,2,0.0,6141.64,Marmara,Kredi Kartı,False,,1
ORD-14009,CUST-3774,2025-11-30,Spor,Dambıl,5300.32,1,0.0,5300.32,Marmara,Kredi Kartı,False,,2
ORD-14010,CUST-3883,2025-09-15,Elektronik,Monitör,31308.3,2,0.0,62616.6,Ege,Kredi Kartı,False,,5
ORD-14011,CUST-2172,2025-07-06,Ev & Yaşam,Robot Süpürge,12092.61,4,0.0,48370.44,Marmara,Kredi Kartı,False,,4
ORD-14012,CUST-3030,2025-09-24,Giyim,Kazak,1573.98,1,0.02,1542.5,Doğu Anadolu,Kredi Kartı,False,,5
ORD-14013,CUST-4653,2025-07-25,Giyim,Tişört,1565.16,4,0.0,6260.64,Ege,Kapıda Ödeme,False,,3
ORD-14014,CUST-1723,2025-04-24,Elektronik,Laptop,3095.41,2,0.0,6190.82,Marmara,Kredi Kartı,False,,2
ORD-14015,CUST-1429,2025-04-26,Giyim,Spor Ayakkabı,777.93,4,0.0,3111.72,Marmara,Kredi Kartı,False,,1
ORD-14016,CUST-1544,2025-03-31,Spor,Bisiklet,1221.93,1,0.0,1221.93,Akdeniz,Havale/EFT,False,,3
ORD-14017,CUST-3154,2025-11-28,Elektronik,Akıllı Telefon,21555.96,1,0.0,21555.96,Marmara,Havale/EFT,False,,3
ORD-14018,CUST-1533,2025-10-13,Giyim,Spor Ayakkabı,269.92,5,0.0,1349.6,İç Anadolu,Kredi Kartı,False,,1
ORD-14019,CUST-4987,2025-03-30,Spor,Bisiklet,6622.23,2,0.02,12979.57,Marmara,Banka Kartı,False,,5
ORD-14020,CUST-3671,2025-03-04,Elektronik,Monitör,26668.93,1,0.0,26668.93,Karadeniz,Banka Kartı,False,,1
ORD-14021,CUST-4410,2025-12-25,Ev & Yaşam,Kahve Makinesi,1398.81,3,0.0,4196.43,Marmara,Havale/EFT,False,,4
ORD-14022,CUST-1146,2025-10-19,Spor,Yoga Matı,8955.38,2,0.0,17910.76,Akdeniz,Kredi Kartı,False,,5
ORD-14023,CUST-4915,2025-12-02,Elektronik,Tablet,29564.93,1,0.22,23060.65,Marmara,Kredi Kartı,False,,1
ORD-14024,CUST-1458,2025-09-16,Giyim,Spor Ayakkabı,350.89,1,0.0,350.89,Karadeniz,Kredi Kartı,False,,1
ORD-14025,CUST-2987,2025-06-28,Elektronik,Mouse,26788.92,2,0.0,53577.84,Marmara,Kredi Kartı,False,,4
ORD-14026,CUST-1831,2025-03-23,Giyim,Gömlek,1953.38,4,0.0,7813.52,İç Anadolu,Kredi Kartı,False,,4
ORD-14027,CUST-2699,2025-08-14,Giyim,Kazak,1170.58,2,0.06,2200.69,Güneydoğu Anadolu,Kapıda Ödeme,False,,3
ORD-14028,CUST-1821,2025-06-16,Elektronik,Mouse,35006.92,1,0.01,34656.85,İç Anadolu,Kredi Kartı,False,,4
ORD-14029,CUST-2999,2025-08-26,Elektronik,Akıllı Telefon,28678.04,2,0.0,57356.08,İç Anadolu,Kredi Kartı,False,,1
ORD-14030,CUST-1922,2025-12-15,Ev & Yaşam,Mutfak Robotu,9606.94,3,0.09,26226.95,Akdeniz,Banka Kartı,False,,4
ORD-14031,CUST-4523,2025-07-20,Giyim,Tişört,285.59,1,0.23,219.9,Marmara,Kredi Kartı,True,Görselden Farklı,2
ORD-14032,CUST-1430,2025-12-27,Elektronik,Tablet,29893.11,1,0.19,24213.42,Marmara,Kapıda Ödeme,False,,5
ORD-14033,CUST-4788,2025-05-16,Spor,Spor Çantası,4784.29,3,0.07,13348.17,Marmara,Kredi Kartı,False,,2
ORD-14034,CUST-3759,2026-01-15,Ev & Yaşam,Robot Süpürge,11080.52,4,0.0,44322.08,Ege,Banka Kartı,False,,4
ORD-14035,CUST-4213,2025-05-18,Elektronik,Kulaklık,35586.38,2,0.24,54091.3,Güneydoğu Anadolu,Kredi Kartı,True,Kusurlu Ürün,2
ORD-14036,CUST-4207,2026-02-02,Ev & Yaşam,Robot Süpürge,4479.29,4,0.02,17558.82,Marmara,Kredi Kartı,False,,4
ORD-14037,CUST-1471,2026-02-09,Spor,Koşu Bandı,3437.45,1,0.09,3128.08,Marmara,Kredi Kartı,False,,1
ORD-14038,CUST-1203,2025-05-08,Elektronik,Tablet,28896.52,2,0.0,57793.04,Marmara,Kredi Kartı,False,,3
ORD-14039,CUST-1553,2025-10-10,Giyim,Gömlek,485.94,1,0.0,485.94,Akdeniz,Kredi Kartı,False,,2
ORD-14040,CUST-2069,2025-08-07,Elektronik,Akıllı Telefon,10932.6,2,0.11,19460.03,Marmara,Kredi Kartı,True,Vazgeçtim,1
ORD-14041,CUST-3015,2025-03-25,Spor,Dambıl,1757.34,3,0.0,5272.02,Marmara,Kapıda Ödeme,False,,1
ORD-14042,CUST-1770,2025-07-03,Elektronik,Akıllı Saat,17139.83,1,0.0,17139.83,Doğu Anadolu,Kredi Kartı,False,,4
ORD-14043,CUST-2515,2025-07-09,Elektronik,Akıllı Telefon,15840.53,2,0.09,28829.76,Ege,Kredi Kartı,False,,4
ORD-14044,CUST-1769,2026-01-03,Giyim,Kazak,1534.77,5,0.15,6522.77,Doğu Anadolu,Kredi Kartı,False,,5
ORD-14045,CUST-1670,2025-12-19,Spor,Kamp Çadırı,6643.5,3,0.0,19930.5,Marmara,Havale/EFT,False,,4
ORD-14046,CUST-2166,2025-09-08,Ev & Yaşam,Lamba,6309.26,4,0.0,25237.04,Ege,Havale/EFT,False,,3
ORD-14047,CUST-4682,2025-03-19,Ev & Yaşam,Halı,1152.14,1,0.25,864.11,Doğu Anadolu,Kredi Kartı,False,,5
ORD-14048,CUST-3377,2025-12-09,Giyim,Ayakkabı,990.16,1,0.14,851.54,Marmara,Kredi Kartı,True,Geç Teslimat,2
ORD-14049,CUST-3574,2025-08-13,Elektronik,Klavye,9917.48,1,0.0,9917.48,Marmara,Kredi Kartı,False,,5
ORD-14050,CUST-4118,2025-09-20,Ev & Yaşam,Mutfak Robotu,8596.96,5,0.03,41695.26,Karadeniz,Banka Kartı,False,,3
ORD-14051,CUST-1760,2025-11-21,Giyim,Tişört,1715.38,3,0.0,5146.14,Güneydoğu Anadolu,Kredi Kartı,False,,5
ORD-14052,CUST-1921,2025-03-22,Giyim,Gömlek,135.27,4,0.12,476.15,Ege,Kredi Kartı,False,,1
ORD-14053,CUST-3382,2026-01-20,Elektronik,Laptop,13471.08,2,0.14,23170.26,Marmara,Kredi Kartı,False,,3
ORD-14054,CUST-2426,2026-02-19,Ev & Yaşam,Kahve Makinesi,12790.03,5,0.25,47962.61,Doğu Anadolu,Kredi Kartı,False,,4
ORD-14055,CUST-2928,2025-06-09,Ev & Yaşam,Robot Süpürge,2011.76,3,0.09,5492.1,Ege,Banka Kartı,False,,4
ORD-14056,CUST-3559,2025-05-17,Spor,Yoga Matı,7394.93,2,0.0,14789.86,Ege,Kredi Kartı,False,,2
ORD-14057,CUST-3003,2025-03-16,Giyim,Pantolon,1184.85,1,0.0,1184.85,Ege,Kredi Kartı,False,,1
ORD-14058,CUST-4784,2025-07-08,Elektronik,Monitör,12673.55,1,0.1,11406.19,İç Anadolu,Kredi Kartı,False,,5
ORD-14059,CUST-2818,2025-09-07,Elektronik,Tablet,1819.04,2,0.16,3055.99,İç Anadolu,Kredi Kartı,True,Vazgeçtim,1
ORD-14060,CUST-4545,2025-06-24,Spor,Kamp Çadırı,2479.12,3,0.05,7065.49,Marmara,Kredi Kartı,False,,1
ORD-14061,CUST-3152,2025-07-07,Giyim,Gömlek,242.63,3,0.12,640.54,Marmara,Kredi Kartı,False,,4
ORD-14062,CUST-1509,2025-03-28,Elektronik,Klavye,18720.02,1,0.0,18720.02,Marmara,Kredi Kartı,False,,2
ORD-14063,CUST-4002,2025-08-18,Ev & Yaşam,Kahve Makinesi,4424.39,3,0.2,10618.54,Ege,Kredi Kartı,False,,2
ORD-14064,CUST-1263,2026-01-22,Elektronik,Tablet,20718.3,2,0.0,41436.6,Ege,Kredi Kartı,False,,1
ORD-14065,CUST-1056,2025-11-29,Ev & Yaşam,Robot Süpürge,8367.64,1,0.0,8367.64,Ege,Kredi Kartı,False,,1
ORD-14066,CUST-2657,2025-09-02,Spor,Dambıl,5238.91,1,0.2,4191.13,Marmara,Kredi Kartı,False,,1
ORD-14067,CUST-4076,2026-02-01,Giyim,Gömlek,640.23,4,0.05,2432.87,Ege,Kredi Kartı,True,Kusurlu Ürün,2
ORD-14068,CUST-3836,2025-09-04,Elektronik,Akıllı Saat,9092.44,2,0.02,17821.18,İç Anadolu,Banka Kartı,False,,2
ORD-14069,CUST-2849,2025-05-02,Giyim,Kazak,1088.19,1,0.0,1088.19,Marmara,Kredi Kartı,False,,5
ORD-14070,CUST-4224,2025-06-20,Ev & Yaşam,Sandalye,1945.59,1,0.0,1945.59,Ege,Kredi Kartı,False,,4
ORD-14071,CUST-1809,2025-12-07,Spor,Bisiklet,8117.91,2,0.23,12501.58,Ege,Kredi Kartı,False,,4
ORD-14072,CUST-4317,2026-02-14,Elektronik,Akıllı Telefon,14869.26,1,0.05,14125.8,İç Anadolu,Kredi Kartı,True,Kusurlu Ürün,1
ORD-14073,CUST-1819,2025-09-14,Spor,Dambıl,4140.08,2,0.0,8280.16,Marmara,Kapıda Ödeme,False,,5
ORD-14074,CUST-2863,2025-09-17,Elektronik,Kulaklık,20680.55,2,0.0,41361.1,Marmara,Kredi Kartı,False,,3
ORD-14075,CUST-3173,2025-11-10,Elektronik,Laptop,13870.88,1,0.0,13870.88,Marmara,Kredi Kartı,True,Geç Teslimat,3
ORD-14076,CUST-3741,2025-06-27,Spor,Bisiklet,6373.66,5,0.08,29318.84,İç Anadolu,Kredi Kartı,False,,1
ORD-14077,CUST-4182,2025-12-04,Giyim,Ceket,1595.58,5,0.0,7977.9,Ege,Kredi Kartı,False,,2
ORD-14078,CUST-4389,2025-09-26,Giyim,Kazak,1898.2,2,0.0,3796.4,Marmara,Kredi Kartı,False,,1
ORD-14079,CUST-4521,2026-02-05,Elektronik,Mouse,17556.69,1,0.0,17556.69,Marmara,Banka Kartı,False,,1
ORD-14080,CUST-1264,2026-02-05,Ev & Yaşam,Masa,7520.83,1,0.0,7520.83,Güneydoğu Anadolu,Havale/EFT,False,,1
ORD-14081,CUST-2045,2025-07-23,Spor,Dambıl,9919.68,2,0.0,19839.36,İç Anadolu,Banka Kartı,False,,5
ORD-14082,CUST-2828,2025-07-30,Ev & Yaşam,Masa,3031.55,4,0.0,12126.2,Güneydoğu Anadolu,Kredi Kartı,True,Kusurlu Ürün,1
ORD-14083,CUST-4267,2025-10-12,Spor,Spor Çantası,350.81,4,0.05,1333.08,Karadeniz,Banka Kartı,False,,2
ORD-14084,CUST-2669,2025-12-05,Elektronik,Tablet,14709.48,2,0.0,29418.96,İç Anadolu,Kredi Kartı,False,,2
ORD-14085,CUST-4924,2025-09-23,Spor,Kamp Çadırı,2512.47,2,0.0,5024.94,Karadeniz,Kredi Kartı,False,,5
ORD-14086,CUST-2115,2025-08-23,Giyim,Ayakkabı,1015.52,4,0.22,3168.42,Marmara,Kredi Kartı,False,,3
ORD-14087,CUST-3068,2025-06-22,Spor,Dambıl,5403.66,5,0.05,25667.38,Marmara,Kredi Kartı,False,,2
ORD-14088,CUST-1778,2026-01-06,Spor,Dambıl,2892.27,3,0.0,8676.81,Marmara,Kredi Kartı,False,,4
ORD-14089,CUST-3623,2025-03-26,Giyim,Pantolon,1973.58,5,0.0,9867.9,Marmara,Kapıda Ödeme,False,,1
ORD-14090,CUST-4740,2025-09-14,Elektronik,Laptop,38520.1,2,0.05,73188.19,Marmara,Kredi Kartı,False,,5
ORD-14091,CUST-4356,2025-03-10,Ev & Yaşam,Robot Süpürge,7515.45,1,0.11,6688.75,Doğu Anadolu,Kredi Kartı,True,Görselden Farklı,2
ORD-14092,CUST-2306,2025-04-25,Elektronik,Tablet,31179.61,1,0.15,26502.67,Doğu Anadolu,Kredi Kartı,False,,5
ORD-14093,CUST-1847,2026-01-08,Giyim,Pantolon,546.33,5,0.0,2731.65,Marmara,Kredi Kartı,False,,3
ORD-14094,CUST-1743,2025-08-25,Elektronik,Akıllı Telefon,35550.36,2,0.0,71100.72,Marmara,Kredi Kartı,False,,4
ORD-14095,CUST-1869,2026-01-13,Giyim,Pantolon,1947.83,4,0.19,6310.97,Akdeniz,Kredi Kartı,False,,3
ORD-14096,CUST-2288,2025-10-26,Giyim,Gömlek,320.02,5,0.0,1600.1,Akdeniz,Banka Kartı,False,,1
ORD-14097,CUST-2671,2026-02-03,Elektronik,Mouse,8150.31,1,0.0,8150.31,Ege,Havale/EFT,False,,3
ORD-14098,CUST-3841,2025-09-02,Spor,Bisiklet,4683.92,5,0.0,23419.6,Marmara,Kredi Kartı,False,,4
ORD-14099,CUST-4550,2026-01-06,Spor,Koşu Bandı,4635.89,3,0.0,13907.67,Akdeniz,Kredi Kartı,False,,2
ORD-14100,CUST-2711,2025-03-05,Ev & Yaşam,Robot Süpürge,3761.36,5,0.0,18806.8,Karadeniz,Kredi Kartı,False,,4
ORD-14101,CUST-3410,2025-09-15,Spor,Kamp Çadırı,596.77,1,0.0,596.77,Akdeniz,Kredi Kartı,True,Beden Uymadı,2
ORD-14102,CUST-3619,2025-03-05,Giyim,Spor Ayakkabı,1964.14,3,0.0,5892.42,Marmara,Kredi Kartı,False,,4
ORD-14103,CUST-1495,2025-12-08,Giyim,Mont,1263.68,2,0.0,2527.36,Akdeniz,Banka Kartı,False,,5
ORD-14104,CUST-3648,2026-02-10,Ev & Yaşam,Halı,3467.09,1,0.02,3397.75,Marmara,Kapıda Ödeme,False,,3
ORD-14105,CUST-4405,2025-10-06,Elektronik,Laptop,19280.77,2,0.0,38561.54,Akdeniz,Havale/EFT,False,,2
ORD-14106,CUST-4844,2025-06-30,Elektronik,Tablet,25805.08,2,0.0,51610.16,Karadeniz,Kapıda Ödeme,False,,1
ORD-14107,CUST-3651,2026-02-06,Ev & Yaşam,Kahve Makinesi,14484.23,1,0.0,14484.23,Marmara,Kredi Kartı,False,,4
ORD-14108,CUST-2993,2025-12-30,Ev & Yaşam,Mutfak Robotu,8826.16,2,0.18,14474.9,Marmara,Havale/EFT,False,,2
ORD-14109,CUST-2916,2025-04-04,Spor,Spor Çantası,3204.72,4,0.0,12818.88,Marmara,Kredi Kartı,False,,3
ORD-14110,CUST-2370,2025-07-08,Elektronik,Kulaklık,21754.68,2,0.05,41333.89,Doğu Anadolu,Kredi Kartı,False,,5
ORD-14111,CUST-2830,2025-09-17,Ev & Yaşam,Kahve Makinesi,3762.54,4,0.0,15050.16,Marmara,Kredi Kartı,False,,5
ORD-14112,CUST-3475,2025-12-18,Spor,Bisiklet,8728.97,5,0.13,37971.02,Marmara,Kapıda Ödeme,False,,3
ORD-14113,CUST-1500,2025-11-26,Giyim,Ayakkabı,1209.76,5,0.0,6048.8,Marmara,Kredi Kartı,False,,4
ORD-14114,CUST-2142,2025-05-29,Spor,Dambıl,4582.04,3,0.0,13746.12,Marmara,Kredi Kartı,False,,1
ORD-14115,CUST-1249,2025-12-28,Ev & Yaşam,Halı,7062.98,2,0.0,14125.96,Marmara,Kredi Kartı,False,,1
ORD-14116,CUST-4572,2026-01-03,Giyim,Pantolon,1870.0,4,0.06,7031.2,Ege,Kapıda Ödeme,False,,1
ORD-14117,CUST-1935,2025-08-02,Spor,Bisiklet,9501.44,5,0.17,39430.98,Marmara,Banka Kartı,False,,4
ORD-14118,CUST-2967,2025-10-16,Elektronik,Akıllı Saat,14650.03,1,0.0,14650.03,İç Anadolu,Banka Kartı,False,,5
ORD-14119,CUST-3571,2025-05-22,Ev & Yaşam,Masa,14535.62,4,0.23,44769.71,Güneydoğu Anadolu,Kredi Kartı,False,,4
ORD-14120,CUST-4336,2025-06-28,Elektronik,Akıllı Saat,31219.42,1,0.0,31219.42,Marmara,Kredi Kartı,False,,5
ORD-14121,CUST-2684,2025-03-30,Spor,Yoga Matı,7975.76,5,0.0,39878.8,Akdeniz,Kredi Kartı,True,Kusurlu Ürün,1
ORD-14122,CUST-4048,2025-09-20,Giyim,Gömlek,1401.2,5,0.0,7006.0,Marmara,Banka Kartı,False,,3
ORD-14123,CUST-4314,2025-07-14,Spor,Spor Çantası,400.12,3,0.0,1200.36,Marmara,Kapıda Ödeme,False,,3
ORD-14124,CUST-4955,2025-12-08,Ev & Yaşam,Halı,1816.82,1,0.1,1635.14,Marmara,Kredi Kartı,True,Beden Uymadı,3
ORD-14125,CUST-1723,2025-11-21,Giyim,Gömlek,1843.99,2,0.0,3687.98,Doğu Anadolu,Banka Kartı,False,,1
ORD-14126,CUST-2455,2025-06-29,Spor,Koşu Bandı,356.24,3,0.0,1068.72,Ege,Kredi Kartı,True,Beden Uymadı,3
ORD-14127,CUST-1693,2025-06-14,Giyim,Pantolon,1592.71,3,0.0,4778.13,Marmara,Kapıda Ödeme,False,,1
